concept_id,value_as_number,unit_concept_id,operator_concept_id
35939014,50000,8719,4171754
35926293,50000,8719,4172704
35931086,1.5,,4171756
35939551,10,,4172704
35927643,0,8842,4172703
35932039,1,8842,4171755
35932039,19,8842,4171754
35920700,20,8842,4171755
35920700,29,8842,4171754
35940232,30,8842,4171755
35940232,39,8842,4171754
35930256,40,8842,4171755
35930256,49,8842,4171754
35932557,50,8842,4171755
35932557,59,8842,4171754
35937199,60,8842,4171755
35937199,69,8842,4171754
35926547,70,8842,4171755
35926547,79,8842,4171754
35938695,80,8842,4171755
35938695,89,8842,4171754
35922359,90,8842,4171755
35922359,99,8842,4171754
35930086,100,8842,4171755
35930086,199,8842,4171754
35927159,200,8842,4171755
35927159,299,8842,4171754
35932803,300,8842,4171755
35932803,399,8842,4171754
35925877,400,8842,4171755
35925877,499,8842,4171754
35922989,500,8842,4171755
35922989,599,8842,4171754
35930098,600,8842,4171755
35930098,699,8842,4171754
35934543,700,8842,4171755
35934543,799,8842,4171754
35936142,800,8842,4171755
35936142,899,8842,4171754
35923170,900,8842,4171755
35923170,999,8842,4171754
35925534,1000,8842,4171755
35925534,1999,8842,4171754
35924165,2000,8842,4171755
35924165,2999,8842,4171754
35939186,3000,8842,4171755
35939186,3999,8842,4171754
35921447,4000,8842,4171755
35921447,4999,8842,4171754
35933090,5000,8842,4171755
35933090,5999,8842,4171754
35937066,6000,8842,4171755
35937066,6999,8842,4171754
35923569,7000,8842,4171755
35923569,7999,8842,4171754
35939490,8000,8842,4171755
35939490,8999,8842,4171754
35932869,9000,8842,4171755
35932869,9999,8842,4171754
35932856,10,8842,4171755
35920016,1000,8842,4171756
35924738,1000,8842,4171755
35924738,10000,8842,4171754
35929258,10000,8842,4172704
35922449,0,8719,4172703
35920212,1,8719,4171755
35920212,19,8719,4171754
35924458,20,8719,4171755
35924458,29,8719,4171754
35933887,30,8719,4171755
35933887,39,8719,4171754
35935194,40,8719,4171755
35935194,49,8719,4171754
35938543,50,8719,4171755
35938543,59,8719,4171754
35923838,60,8719,4171755
35923838,69,8719,4171754
35928383,70,8719,4171755
35928383,79,8719,4171754
35922424,80,8719,4171755
35922424,89,8719,4171754
35920387,90,8719,4171755
35920387,99,8719,4171754
35939048,100,8719,4171755
35939048,199,8719,4171754
35923520,200,8719,4171755
35923520,299,8719,4171754
35929427,300,8719,4171755
35929427,399,8719,4171754
35937996,400,8719,4171755
35937996,499,8719,4171754
35939432,500,8719,4171755
35939432,599,8719,4171754
35934962,600,8719,4171755
35934962,699,8719,4171754
35937342,700,8719,4171755
35937342,799,8719,4171754
35924348,800,8719,4171755
35924348,899,8719,4171754
35919999,900,8719,4171755
35919999,999,8719,4171754
35928331,1000,8719,4171755
35928331,1999,8719,4171754
35919977,2000,8719,4171755
35919977,2999,8719,4171754
35932107,3000,8719,4171755
35932107,3999,8719,4171754
35925815,4000,8719,4171755
35925815,4999,8719,4171754
35922788,5000,8719,4171755
35922788,5999,8719,4171754
35921166,6000,8719,4171755
35921166,6999,8719,4171754
35923269,7000,8719,4171755
35923269,7999,8719,4171754
35933995,8000,8719,4171755
35933995,8999,8719,4171754
35927008,9000,8719,4171755
35927008,9999,8719,4171754
35933313,10000,8719,4171755
35933313,19999,8719,4171754
35932019,20000,8719,4171755
35932019,29999,8719,4171754
35924541,30000,8719,4171755
35924541,39999,8719,4171754
35936562,40000,8719,4171755
35936562,49999,8719,4171754
35939216,50000,8719,4171755
35934682,5000,8719,4171756
35933944,5000,8719,4171755
35933944,50000,8719,4171754
35921019,50000,8719,4172704
35939293,1.5,,4171756
35935389,10,,4172704
35912556,2,8582,4171756
35912866,2,8582,4172704
35912202,5,8582,4172704
35937645,2,8582,4171756
35935838,2,8582,4172704
35927440,5,8582,4172704
35920249,0,8842,4172703
35920088,1,8842,4171755
35920088,19,8842,4171754
35922425,20,8842,4171755
35922425,29,8842,4171754
35933570,30,8842,4171755
35933570,39,8842,4171754
35938457,40,8842,4171755
35938457,49,8842,4171754
35939872,50,8842,4171755
35939872,59,8842,4171754
35921018,60,8842,4171755
35921018,69,8842,4171754
35925792,70,8842,4171755
35925792,79,8842,4171754
35928868,80,8842,4171755
35928868,89,8842,4171754
35929281,90,8842,4171755
35929281,99,8842,4171754
35923724,100,8842,4171755
35923724,199,8842,4171754
35937097,200,8842,4171755
35937097,299,8842,4171754
35922478,300,8842,4171755
35922478,399,8842,4171754
35934380,400,8842,4171755
35934380,499,8842,4171754
35933110,500,8842,4171755
35933110,599,8842,4171754
35937721,600,8842,4171755
35937721,699,8842,4171754
35911928,700,8842,4171755
35911928,799,8842,4171754
35920570,800,8842,4171755
35920570,899,8842,4171754
35922872,900,8842,4171755
35922872,999,8842,4171754
35931982,1000,8842,4171755
35931982,1999,8842,4171754
35937067,2000,8842,4171755
35937067,2999,8842,4171754
35927614,3000,8842,4171755
35927614,3999,8842,4171754
35932315,4000,8842,4171755
35932315,4999,8842,4171754
35935658,5000,8842,4171755
35935658,5999,8842,4171754
35931979,6000,8842,4171755
35931979,6999,8842,4171754
35921790,7000,8842,4171755
35921790,7999,8842,4171754
35922295,8000,8842,4171755
35922295,8999,8842,4171754
35915320,9000,8842,4171755
35915320,9999,8842,4171754
35926515,10,8842,4171755
35942475,1,8588,4171755
35942475,988,8588,4171754
35938094,989,8588,4172704
35930019,1,8582,4171756
35929048,1,8582,4171755
35929048,2,8582,4171754
35921775,2,8582,4171755
35921775,3,8582,4171754
35927051,3,8582,4171755
35927051,4,8582,4171754
35929621,4,8582,4171755
35929621,5,8582,4171754
35930215,5,8582,4172704
35942416,1,8588,4171755
35942416,988,8588,4171754
35924177,989,8588,4172704
35921271,1,8582,4171756
35924059,1,8582,4171755
35924059,2,8582,4171754
35922440,2,8582,4171755
35922440,3,8582,4171754
35933318,3,8582,4171755
35933318,4,8582,4171754
35926181,4,8582,4171755
35926181,5,8582,4171754
35920158,5,8582,4172704
35942120,0.1,8588,4171755
35942120,97.9,8588,4171754
35932347,98,8588,4172704
35942515,1,8588,4171755
35942515,979,8588,4171754
35923075,980,8588,4172704
35913958,989,8588,4172704
35921847,1,8582,4171756
35927974,1,8582,4171755
35927974,2,8582,4171754
35921426,2,8582,4171755
35921426,3,8582,4171754
35940013,3,8582,4171755
35940013,4,8582,4171754
35924749,4,8582,4171755
35924749,5,8582,4171754
35930231,5,8582,4171755
35930231,6,8582,4171754
35923338,6,8582,4172704
35942333,1,8588,4171755
35942333,988,8588,4171754
35925186,989,8588,4172704
35938345,1,8582,4171756
35937758,1,8582,4171755
35937758,2,8582,4171754
35922231,2,8582,4171755
35922231,3,8582,4171754
35922641,3,8582,4171755
35922641,4,8582,4171754
35933362,4,8582,4171755
35933362,5,8582,4171754
35932425,5,8582,4172704
35942083,1,8588,4171755
35942083,979,8588,4171754
35932940,980,8588,4172704
35912962,989,8588,4172704
35927291,1,8582,4171756
35939807,1,8582,4171755
35939807,2,8582,4171754
35929526,2,8582,4171755
35929526,3,8582,4171754
35939377,3,8582,4171755
35939377,4,8582,4171754
35933421,4,8582,4171755
35933421,5,8582,4171754
35932461,5,8582,4171755
35932461,6,8582,4171754
35932773,6,8582,4172704
35942187,1,8588,4171755
35942187,988,8588,4171754
35939337,989,8588,4172704
35928574,1,8582,4171756
35925876,1,8582,4171755
35925876,2,8582,4171754
35921180,2,8582,4171755
35921180,3,8582,4171754
35923930,3,8582,4171755
35923930,4,8582,4171754
35921570,4,8582,4171755
35921570,5,8582,4171754
35942455,1,8588,4171755
35942455,988,8588,4171754
35924283,989,8588,4172704
35929187,1,8582,4171756
35927091,1,8582,4171755
35927091,2,8582,4171754
35929591,2,8582,4171755
35929591,3,8582,4171754
35921793,3,8582,4171755
35921793,4,8582,4171754
35937998,4,8582,4171755
35937998,5,8582,4171754
35942158,1,8588,4171755
35942158,988,8588,4171754
35936943,989,8588,4172704
35923952,1,8582,4171756
35929670,1,8582,4171755
35929670,2,8582,4171754
35934927,2,8582,4171755
35934927,3,8582,4171754
35923173,3,8582,4171755
35923173,4,8582,4171754
35926101,4,8582,4171755
35926101,5,8582,4171754
35942168,1,8588,4171755
35942168,988,8588,4171754
35937102,989,8588,4172704
35933253,1,8582,4171756
35920054,1,8582,4171755
35920054,2,8582,4171754
35924327,2,8582,4171755
35924327,3,8582,4171754
35938071,3,8582,4171755
35938071,4,8582,4171754
35921139,4,8582,4171755
35921139,5,8582,4171754
35942544,1,8588,4171755
35942544,988,8588,4171754
35920962,989,8588,4172704
35927561,1,8582,4171756
35926598,1,8582,4171755
35926598,2,8582,4171754
35932483,2,8582,4171755
35932483,3,8582,4171754
35938873,3,8582,4171755
35938873,4,8582,4171754
35938057,4,8582,4171755
35938057,5,8582,4171754
35942414,1,,4171755
35942414,998,,4171754
35942445,1,,4171755
35942445,998,,4171754
35942079,1,,4171755
35942079,998,,4171754
35942089,1,,4171755
35942089,998,,4171754
35942193,0,,4171755
35942193,99.9,,4171754
35919858,100,,4171755
35942486,0,,4171755
35942486,99.9,,4171754
35919682,100,,4171755
35942297,1,,4171755
35942297,99,,4171754
35942381,1,,4171755
35942381,99,,4171754
35942402,1,,4171755
35942402,99,,4171754
35942285,1,,4171755
35942285,99,,4171754
35942266,1,,4171755
35942266,99,,4171754
35942383,1,,4171755
35942383,99,,4171754
35942368,1,,4171755
35942368,99,,4171754
35942526,1,,4171755
35942526,99,,4171754
35942326,1,,4171755
35942326,89,,4171754
35942224,1,,4171755
35942224,89,,4171754
35942093,1,,4171755
35942093,90,,4171754
35942538,1,,4171755
35942538,90,,4171754
35942358,1,,4171755
35942358,80,,4171754
35942129,1,,4171755
35942129,50,,4171754
35942493,1,,4171755
35942493,89,,4171754
35942289,1,,4171755
35942289,80,,4171754
35942123,1,,4171755
35942123,89,,4171754
35942119,1,,4171755
35942119,89,,4171754
35942339,1,,4171755
35942339,89,,4171754
35942279,1,,4171755
35942279,89,,4171754
35942424,1,,4171755
35942424,89,,4171754
35942470,1,,4171755
35942470,89,,4171754
35942441,1,,4171755
35942441,89,,4171754
35942454,1,,4171755
35942454,89,,4171754
35942446,1,,4171755
35942446,89,,4171754
35942403,1,,4171755
35942403,89,,4171754
35942133,1,,4171755
35942133,89,,4171754
35942152,1,,4171755
35942152,89,,4171754
35942548,1,,4171755
35942548,89,,4171754
35942213,1,,4171755
35942213,89,,4171754
35942175,1,,4171755
35942175,89,,4171754
35942393,1,,4171755
35942393,89,,4171754
35942109,1,,4171755
35942109,89,,4171754
35942082,1,,4171755
35942082,89,,4171754
35942222,0,,4171755
35942222,500,,4171754
35942392,1,,4171755
35942392,500,,4171754
35942345,0,,4171755
35942345,500,,4171754
35942294,1,,4171755
35942294,500,,4171754
35942301,0,,4171755
35942301,500,,4171754
35942114,1,,4171755
35942114,500,,4171754
35942113,1,,4171755
35942113,24,,4171754
35942196,26,,4171755
35942196,100,,4171754
35942216,1,,4171755
35942216,24,,4171754
35942460,26,,4171755
35942460,100,,4171754
35942174,1,,4171755
35942174,80,,4171754
35942353,1,,4171755
35942353,10,,4171754
